Index,Country,Code,Indicator,Year,Value
row_3784,"Congo, Republica Democratica",COD,Emisiones de CO2 (kt),2006,2282.8
row_3785,"Congo, Republica",COG,Emisiones de CO2 (kt),2006,4777.96
row_3786,Colombia,COL,Emisiones de CO2 (kt),2006,58193
row_3787,Comoras,COM,Emisiones de CO2 (kt),2006,172.1
row_3788,Cabo Verde,CPV,Emisiones de CO2 (kt),2006,518.7
row_3789,Costa Rica,CRI,Emisiones de CO2 (kt),2006,6557
row_3790,Estados pequeos del Caribe,CSS,Emisiones de CO2 (kt),2006,40350.77
row_3791,Cuba,CUB,Emisiones de CO2 (kt),2006,26780.2
row_3792,Chipre,CYP,Emisiones de CO2 (kt),2006,7999.4
row_3793,Republica Checa,CZE,Emisiones de CO2 (kt),2006,122553.6
row_3794,Alemania,DEU,Emisiones de CO2 (kt),2006,814413.1
row_3795,Djibouti,DJI,Emisiones de CO2 (kt),2006,432.6
row_3796,Dominica,DMA,Emisiones de CO2 (kt),2006,155.3
row_3797,Dinamarca,DNK,Emisiones de CO2 (kt),2006,58134
row_3798,Republica Dominicana,DOM,Emisiones de CO2 (kt),2006,20368.5
row_3799,Argelia,DZA,Emisiones de CO2 (kt),2006,99808.7
row_3800,Asia oriental y el Pacifico (excluido altos ingresos),EAP,Emisiones de CO2 (kt),2006,7477420.9
row_3801,inicial del dividendo demografico,EAR,Emisiones de CO2 (kt),2006,4924956.37
row_3802,Asia oriental y el Pacifico,EAS,Emisiones de CO2 (kt),2006,9611423.1
row_3803,Europa y Asia central (excluido altos ingresos),ECA,Emisiones de CO2 (kt),2006,2833981.6
row_3804,Europa y Asia central,ECS,Emisiones de CO2 (kt),2006,6908752.507
row_3805,Ecuador,ECU,Emisiones de CO2 (kt),2006,30126.3
row_3806,Egipto,EGY,Emisiones de CO2 (kt),2006,170745
row_3807,Eritrea,ERI,Emisiones de CO2 (kt),2006,529.57
row_3808,Espana,ESP,Emisiones de CO2 (kt),2006,341776.3
row_3809,Estonia,EST,Emisiones de CO2 (kt),2006,16090
row_3810,Etiopia,ETH,Emisiones de CO2 (kt),2006,5404.8
row_3811,Union Europea,EUU,Emisiones de CO2 (kt),2006,3498536.7
row_3812,Finlandia,FIN,Emisiones de CO2 (kt),2006,67024.9
row_3813,Fiji,FJI,Emisiones de CO2 (kt),2006,1200
row_3814,Francia,FRA,Emisiones de CO2 (kt),2006,371741
row_3815,Micronesia,FSM,Emisiones de CO2 (kt),2006,120.8
row_3816,Gabon,GAB,Emisiones de CO2 (kt),2006,5437.1
row_3817,Reino Unido,GBR,Emisiones de CO2 (kt),2006,542060.8
row_3818,Georgia,GEO,Emisiones de CO2 (kt),2006,4701.3
row_3819,Ghana,GHA,Emisiones de CO2 (kt),2006,7798.5
row_3820,Gibraltar,GIB,Emisiones de CO2 (kt),2006,
row_3821,Guinea,GIN,Emisiones de CO2 (kt),2006,1901.4
row_3822,Gambia,GMB,Emisiones de CO2 (kt),2006,357.2
row_3823,Guinea-Bissau,GNB,Emisiones de CO2 (kt),2006,216.7
row_3824,Guinea Ecuatorial,GNQ,Emisiones de CO2 (kt),2006,5584.4
row_3825,Grecia,GRC,Emisiones de CO2 (kt),2006,100702.8
row_3826,Granada,GRD,Emisiones de CO2 (kt),2006,235.9
row_3827,Guatemala,GTM,Emisiones de CO2 (kt),2006,11550.1
row_3828,Guyana,GUY,Emisiones de CO2 (kt),2006,1332.8
row_3829,Ingreso alto,HIC,Emisiones de CO2 (kt),2006,13201018.61
row_3830,Honduras,HND,Emisiones de CO2 (kt),2006,7974.5
row_3831,Paises pobres muy endeudados (PPME),HPC,Emisiones de CO2 (kt),2006,110324.642
row_3832,Croacia,HRV,Emisiones de CO2 (kt),2006,21598.3
row_3833,Haiti,HTI,Emisiones de CO2 (kt),2006,1718.8
row_3834,Hungria,HUN,Emisiones de CO2 (kt),2006,55457.5
row_3835,Solo BIRF,IBD,Emisiones de CO2 (kt),2006,14512525.17
row_3836,BIRF y la AIF,IBT,Emisiones de CO2 (kt),2006,15148734.18
row_3837,mezcla de la AIF,IDB,Emisiones de CO2 (kt),2006,385155.26
row_3838,Indonesia,IDN,Emisiones de CO2 (kt),2006,364467
row_3839,India,IND,Emisiones de CO2 (kt),2006,1215205.2
row_3840,Irlanda,IRL,Emisiones de CO2 (kt),2006,47263.3
row_3841,Iran,IRN,Emisiones de CO2 (kt),2006,484179.1
row_3842,Iraq,IRQ,Emisiones de CO2 (kt),2006,82958.1
row_3843,Islandia,ISL,Emisiones de CO2 (kt),2006,2311.85
row_3844,Israel,ISR,Emisiones de CO2 (kt),2006,64331
row_3845,Italia,ITA,Emisiones de CO2 (kt),2006,466654.5
row_3846,Jamaica,JAM,Emisiones de CO2 (kt),2006,12059.8
row_3847,Jordania,JOR,Emisiones de CO2 (kt),2006,20167
row_3848,Japon,JPN,Emisiones de CO2 (kt),2006,1193043.3
row_3849,Kazajstan,KAZ,Emisiones de CO2 (kt),2006,185299.3
row_3850,Kenya,KEN,Emisiones de CO2 (kt),2006,9765.4
row_3851,Kirguistan,KGZ,Emisiones de CO2 (kt),2006,5362.3
row_3852,Camboya,KHM,Emisiones de CO2 (kt),2006,2963
row_3853,Kiribati,KIR,Emisiones de CO2 (kt),2006,68.3
row_3854,Saint Kitts y Nevis,KNA,Emisiones de CO2 (kt),2006,210.4
row_3855,Corea del Sur,KOR,Emisiones de CO2 (kt),2006,487852.1
row_3856,Kuwait,KWT,Emisiones de CO2 (kt),2006,72438
row_3857,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (kt),2006,1174509.87
row_3858,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (kt),2006,1642.8
row_3859,Libano,LBN,Emisiones de CO2 (kt),2006,16233.7
row_3860,Liberia,LBR,Emisiones de CO2 (kt),2006,687.15
row_3861,Libia,LBY,Emisiones de CO2 (kt),2006,52930.4
row_3862,Santa Lucia,LCA,Emisiones de CO2 (kt),2006,431.6
row_3863,América Latina y el Caribe,LCN,Emisiones de CO2 (kt),2006,1418262.47
row_3864,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Emisiones de CO2 (kt),2006,158367.7502
row_3865,Países de ingreso bajo,LIC,Emisiones de CO2 (kt),2006,201912.7502
row_3866,Liechtenstein,LIE,Emisiones de CO2 (kt),2006,231.1208
row_3867,Sri Lanka,LKA,Emisiones de CO2 (kt),2006,12404.9
row_3868,Países de ingreso mediano bajo,LMC,Emisiones de CO2 (kt),2006,3093238.66
row_3869,Ingreso mediano y bajo,LMY,Emisiones de CO2 (kt),2006,14578574.38
row_3870,Lesotho,LSO,Emisiones de CO2 (kt),2006,1923
row_3871,avanzada del dividendo demográfico,LTE,Emisiones de CO2 (kt),2006,10403909.25
row_3872,Lituania,LTU,Emisiones de CO2 (kt),2006,13019.7
row_3873,Luxemburgo,LUX,Emisiones de CO2 (kt),2006,11717.2
row_3874,Letonia,LVA,Emisiones de CO2 (kt),2006,8199.9
row_3875,Marruecos,MAR,Emisiones de CO2 (kt),2006,44991
row_3876,Republica de Moldova,MDA,Emisiones de CO2 (kt),2006,7975.1
row_3877,Madagascar,MDG,Emisiones de CO2 (kt),2006,1637.09
row_3878,Maldivas,MDV,Emisiones de CO2 (kt),2006,790.5
row_3879,Oriente Medio y Norte de África,MEA,Emisiones de CO2 (kt),2006,1781079.5
row_3880,Mexico,MEX,Emisiones de CO2 (kt),2006,448302.8
row_3881,Islas Marshall,MHL,Emisiones de CO2 (kt),2006,125
row_3882, Ingreso mediano,MIC,Emisiones de CO2 (kt),2006,14376661.63
row_3883,Macedonia del Norte,MKD,Emisiones de CO2 (kt),2006,8852.9
row_3884,Mali,MLI,Emisiones de CO2 (kt),2006,1581.7
row_3885,Malta,MLT,Emisiones de CO2 (kt),2006,2650.6
row_3886,Myanmar,MMR,Emisiones de CO2 (kt),2006,10057.9
row_3887,Montenegro,MNE,Emisiones de CO2 (kt),2006,2179.3
row_3888,Mongolia,MNG,Emisiones de CO2 (kt),2006,12419.2
row_3889,Mozambique,MOZ,Emisiones de CO2 (kt),2006,1861
row_3890,Mauritania,MRT,Emisiones de CO2 (kt),2006,1459.4
row_3891,Mauricio,MUS,Emisiones de CO2 (kt),2006,3304.2
row_3892,Malawi,MWI,Emisiones de CO2 (kt),2006,861.944
row_3893,Malasia,MYS,Emisiones de CO2 (kt),2006,173632.9
row_3894,América del Norte,NAC,Emisiones de CO2 (kt),2006,6193606.6
row_3895,Namibia,NAM,Emisiones de CO2 (kt),2006,2491.3
row_3896,Nigeria,NER,Emisiones de CO2 (kt),2006,737.518
row_3897,Nigeria,NGA,Emisiones de CO2 (kt),2006,88767.7
row_3898,Nicaragua,NIC,Emisiones de CO2 (kt),2006,4547.6
row_3899,Paises Bajos,NLD,Emisiones de CO2 (kt),2006,163702.7
row_3900,Noruega,NOR,Emisiones de CO2 (kt),2006,37210.6
row_3901,Nepal,NPL,Emisiones de CO2 (kt),2006,2616.1
row_3902,Nauru,NRU,Emisiones de CO2 (kt),2006,44.1
row_3903,Nueva Zelandia,NZL,Emisiones de CO2 (kt),2006,34265.9
row_3904,Miembros OCDE,OED,Emisiones de CO2 (kt),2006,13123629.65
row_3905,Oman,OMN,Emisiones de CO2 (kt),2006,39187.1
row_3906,Otros Estados pequeos,OSS,Emisiones de CO2 (kt),2006,132536.65
row_3907,Pakistan,PAK,Emisiones de CO2 (kt),2006,132304.2
row_3908,Panama,PAN,Emisiones de CO2 (kt),2006,7490.3
row_3909,Peru,PER,Emisiones de CO2 (kt),2006,30843.7
row_3910,Filipinas,PHL,Emisiones de CO2 (kt),2006,69305.5
row_3911,Palau,PLW,Emisiones de CO2 (kt),2006,228.7
row_3912,Papua Nueva Guinea,PNG,Emisiones de CO2 (kt),2006,4345.4
row_3913,Polonia,POL,Emisiones de CO2 (kt),2006,314093
row_3914,previa al dividendo demográfico,PRE,Emisiones de CO2 (kt),2006,274848.6102
row_3915,Corea del Norte,PRK,Emisiones de CO2 (kt),2006,78937.1
row_3916,Portugal,PRT,Emisiones de CO2 (kt),2006,60448
row_3917,Paraguay,PRY,Emisiones de CO2 (kt),2006,3954.6
row_3918,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (kt),2006,2475.5
row_3919,posterior al dividendo demográfico,PST,Emisiones de CO2 (kt),2006,12321777.6
row_3920,Qatar,QAT,Emisiones de CO2 (kt),2006,43940.5
row_3921,Rumania,ROU,Emisiones de CO2 (kt),2006,99254.3
row_3922,Rusia,RUS,Emisiones de CO2 (kt),2006,1654851
row_3923,Rwanda,RWA,Emisiones de CO2 (kt),2006,720.3
row_3924,Asia meridional,SAS,Emisiones de CO2 (kt),2006,1401904.88
row_3925,Arabia Saudita,SAU,Emisiones de CO2 (kt),2006,335434.3
row_3926,Sudan,SDN,Emisiones de CO2 (kt),2006,12900.25
row_3927,Senegal,SEN,Emisiones de CO2 (kt),2006,5569.4
row_3928,Singapur,SGP,Emisiones de CO2 (kt),2006,37171.6
row_3929,Islas Salomon,SLB,Emisiones de CO2 (kt),2006,304
row_3930,Sierra Leona,SLE,Emisiones de CO2 (kt),2006,590.6
row_3931,El Salvador,SLV,Emisiones de CO2 (kt),2006,7235
row_3932,Somalia,SOM,Emisiones de CO2 (kt),2006,581.6
row_3933,Serbia,SRB,Emisiones de CO2 (kt),2006,53009
row_3934,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (kt),2006,611707.0302
row_3935,Sudan del Sur,SSD,Emisiones de CO2 (kt),2006,998.668212
row_3936,Africa al sur del Sahara,SSF,Emisiones de CO2 (kt),2006,612096.0302
row_3937,Santo Tome y Príncipe,STP,Emisiones de CO2 (kt),2006,81.7
row_3938,Suriname,SUR,Emisiones de CO2 (kt),2006,1529.27
row_3939,Republica Eslovaca,SVK,Emisiones de CO2 (kt),2006,37873.3
row_3940,Eslovenia,SVN,Emisiones de CO2 (kt),2006,16293.7
row_3941,Suecia,SWE,Emisiones de CO2 (kt),2006,48734.9
row_3942,Eswatini,SWZ,Emisiones de CO2 (kt),2006,990.9
row_3943,Seychelles,SYC,Emisiones de CO2 (kt),2006,389
row_3944,Republica Árabe Siria,SYR,Emisiones de CO2 (kt),2006,60213.9
row_3945,Chad,TCD,Emisiones de CO2 (kt),2006,815.2
row_3946,Asia oriental y el Pacifico (BIRF y la AIF),TEA,Emisiones de CO2 (kt),2006,7398527.9
row_3947,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (kt),2006,3268927.2
row_3948,Togo,TGO,Emisiones de CO2 (kt),2006,1569.6
row_3949,Tailandia,THA,Emisiones de CO2 (kt),2006,224693.7
row_3950,Tayikistan,TJK,Emisiones de CO2 (kt),2006,2686.5
row_3951,Turkmenistan,TKM,Emisiones de CO2 (kt),2006,51916.5
row_3952,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (kt),2006,1388228.07
row_3953,Timor-Leste,TLS,Emisiones de CO2 (kt),2006,185
row_3954,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Emisiones de CO2 (kt),2006,1079050.1
row_3955,Tonga,TON,Emisiones de CO2 (kt),2006,134.9
row_3956,Asia meridional (BIRF y la AIF),TSA,Emisiones de CO2 (kt),2006,1401904.88
row_3957,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (kt),2006,612096.0302
row_3958,Trinidad y Tobago,TTO,Emisiones de CO2 (kt),2006,20054.6
row_3959,Tunez,TUN,Emisiones de CO2 (kt),2006,24472.1
row_3960,Turquia,TUR,Emisiones de CO2 (kt),2006,261083.6
row_3961,Tuvalu,TUV,Emisiones de CO2 (kt),2006,11
row_3962,Tanzania,TZA,Emisiones de CO2 (kt),2006,5991.7
row_3963,Uganda,UGA,Emisiones de CO2 (kt),2006,2399.5
row_3964,Ucrania,UKR,Emisiones de CO2 (kt),2006,303989.4
row_3965,Ingreso mediano alto,UMC,Emisiones de CO2 (kt),2006,11283422.97
row_3966,Uruguay,URY,Emisiones de CO2 (kt),2006,6332.1
row_3967,Estados Unidos,USA,Emisiones de CO2 (kt),2006,5653081
row_3968,Uzbekistan,UZB,Emisiones de CO2 (kt),2006,127356.9
row_3969,San Vicente y las Granadinas,VCT,Emisiones de CO2 (kt),2006,227.7
row_3970,Venezuela,VEN,Emisiones de CO2 (kt),2006,147532.1
row_3971,Viet Nam,VNM,Emisiones de CO2 (kt),2006,94869.7
row_3972,Vanuatu,VUT,Emisiones de CO2 (kt),2006,61.6
row_3973,Mundo,WLD,Emisiones de CO2 (kt),2006,29308175.54
row_3974,Samoa,WSM,Emisiones de CO2 (kt),2006,177.1
row_3975,Yemen,YEM,Emisiones de CO2 (kt),2006,21918.5
row_3976,Sudafrica,ZAF,Emisiones de CO2 (kt),2006,379736
row_3977,Zambia,ZMB,Emisiones de CO2 (kt),2006,2177.5
row_3978,Zimbabwe,ZWE,Emisiones de CO2 (kt),2006,9791.8
row_3979,Afganistan,AFG,Emisiones de CO2 (kt),2007,2847.81
row_3980,Angola,AGO,Emisiones de CO2 (kt),2007,16966.4
row_3981,Albania,ALB,Emisiones de CO2 (kt),2007,4258.4
row_3982,Andorra,AND,Emisiones de CO2 (kt),2007,538.608
row_3983,El mundo arabe,ARB,Emisiones de CO2 (kt),2007,1296134.5
row_3984,Emiratos Arabes Unidos,ARE,Emisiones de CO2 (kt),2007,131831.6
row_3985,Argentina,ARG,Emisiones de CO2 (kt),2007,162820.2
row_3986,Armenia,ARM,Emisiones de CO2 (kt),2007,5204.4
row_3987,Antigua y Barbuda,ATG,Emisiones de CO2 (kt),2007,419.2
row_3988,Australia,AUS,Emisiones de CO2 (kt),2007,384368.3
row_3989,Austria,AUT,Emisiones de CO2 (kt),2007,71248
row_3990,Azerbaiyan,AZE,Emisiones de CO2 (kt),2007,27627.7
row_3991,Burundi,BDI,Emisiones de CO2 (kt),2007,192.1
row_3992,Belgica,BEL,Emisiones de CO2 (kt),2007,103905.8
row_3993,Benin,BEN,Emisiones de CO2 (kt),2007,3998.2
row_3994,Burkina Faso,BFA,Emisiones de CO2 (kt),2007,1682.82
row_3995,Bangladesh,BGD,Emisiones de CO2 (kt),2007,37992.3
row_3996,Bulgaria,BGR,Emisiones de CO2 (kt),2007,52598.7
row_3997,Bahrein,BHR,Emisiones de CO2 (kt),2007,23001
row_3998,Bahamas,BHS,Emisiones de CO2 (kt),2007,1931.7
row_3999,Bosnia y Herzegovina,BIH,Emisiones de CO2 (kt),2007,18888.5
row_4000,Bielorrusia,BLR,Emisiones de CO2 (kt),2007,57326.9
row_4001,Belice,BLZ,Emisiones de CO2 (kt),2007,491.6
row_4002,Bermudas,BMU,Emisiones de CO2 (kt),2007,
row_4003,Bolivia,BOL,Emisiones de CO2 (kt),2007,11907.5
row_4004,Brasil,BRA,Emisiones de CO2 (kt),2007,352555.8
row_4005,Barbados,BRB,Emisiones de CO2 (kt),2007,1367
row_4006,Brunei Darussalam,BRN,Emisiones de CO2 (kt),2007,7143.2
row_4007,Bhutan,BTN,Emisiones de CO2 (kt),2007,398.71
row_4008,Botswana,BWA,Emisiones de CO2 (kt),2007,4319.8
row_4009,Republica Centroafricana,CAF,Emisiones de CO2 (kt),2007,237.8
row_4010,Canada,CAN,Emisiones de CO2 (kt),2007,571632
row_4011,Europa Central y del Baltico,CEB,Emisiones de CO2 (kt),2007,758838.8
row_4012,Suiza,CHE,Emisiones de CO2 (kt),2007,43541.2
row_4013,Islas del Canal,CHI,Emisiones de CO2 (kt),2007,
row_4014,Chile,CHL,Emisiones de CO2 (kt),2007,64574
row_4015,China,CHN,Emisiones de CO2 (kt),2007,6993182.8
row_4016,Cote d'Ivoire,CIV,Emisiones de CO2 (kt),2007,5657.8
row_4017,Camerun,CMR,Emisiones de CO2 (kt),2007,6131.5
row_4018,"Congo, Republica Democratica",COD,Emisiones de CO2 (kt),2007,2472.8
row_4019,"Congo, Republica",COG,Emisiones de CO2 (kt),2007,4150.72
row_4020,Colombia,COL,Emisiones de CO2 (kt),2007,59709.9
row_4021,Comoras,COM,Emisiones de CO2 (kt),2007,111.8
row_4022,Cabo Verde,CPV,Emisiones de CO2 (kt),2007,460
row_4023,Costa Rica,CRI,Emisiones de CO2 (kt),2007,7602.5
row_4024,Estados pequeos del Caribe,CSS,Emisiones de CO2 (kt),2007,41066.58
row_4025,Cuba,CUB,Emisiones de CO2 (kt),2007,27677.5
row_4026,Chipre,CYP,Emisiones de CO2 (kt),2007,8307.1
row_4027,Republica Checa,CZE,Emisiones de CO2 (kt),2007,124432.8
row_4028,Alemania,DEU,Emisiones de CO2 (kt),2007,783803
row_4029,Djibouti,DJI,Emisiones de CO2 (kt),2007,470.2
row_4030,Dominica,DMA,Emisiones de CO2 (kt),2007,164
row_4031,Dinamarca,DNK,Emisiones de CO2 (kt),2007,53411.4
row_4032,Republica Dominicana,DOM,Emisiones de CO2 (kt),2007,20626.8
row_4033,Argelia,DZA,Emisiones de CO2 (kt),2007,102750.2
row_4034,Asia oriental y el Pacifico (excluido altos ingresos),EAP,Emisiones de CO2 (kt),2007,8074794.43
row_4035,inicial del dividendo demografico,EAR,Emisiones de CO2 (kt),2007,5220062.37
row_4036,Asia oriental y el Pacifico,EAS,Emisiones de CO2 (kt),2007,10269588.53
row_4037,Europa y Asia central (excluido altos ingresos),ECA,Emisiones de CO2 (kt),2007,2891014.6
row_4038,Europa y Asia central,ECS,Emisiones de CO2 (kt),2007,6907496.872
row_4039,Ecuador,ECU,Emisiones de CO2 (kt),2007,30635.9
row_4040,Egipto,EGY,Emisiones de CO2 (kt),2007,183395.7
row_4041,Eritrea,ERI,Emisiones de CO2 (kt),2007,516.52
row_4042,Espana,ESP,Emisiones de CO2 (kt),2007,354683.1
row_4043,Estonia,EST,Emisiones de CO2 (kt),2007,19765.8
row_4044,Etiopia,ETH,Emisiones de CO2 (kt),2007,5963.5
row_4045,Union Europea,EUU,Emisiones de CO2 (kt),2007,3456870.4
row_4046,Finlandia,FIN,Emisiones de CO2 (kt),2007,65102.7
row_4047,Fiji,FJI,Emisiones de CO2 (kt),2007,1128.8
row_4048,Francia,FRA,Emisiones de CO2 (kt),2007,363052.2
row_4049,Micronesia,FSM,Emisiones de CO2 (kt),2007,135.6
row_4050,Gabon,GAB,Emisiones de CO2 (kt),2007,4941.11
row_4051,Reino Unido,GBR,Emisiones de CO2 (kt),2007,530502.5
row_4052,Georgia,GEO,Emisiones de CO2 (kt),2007,5626.6
row_4053,Ghana,GHA,Emisiones de CO2 (kt),2007,8418.5
row_4054,Gibraltar,GIB,Emisiones de CO2 (kt),2007,
row_4055,Guinea,GIN,Emisiones de CO2 (kt),2007,1978.5
row_4056,Gambia,GMB,Emisiones de CO2 (kt),2007,409
row_4057,Guinea-Bissau,GNB,Emisiones de CO2 (kt),2007,229.9
row_4058,Guinea Ecuatorial,GNQ,Emisiones de CO2 (kt),2007,6326.2
row_4059,Grecia,GRC,Emisiones de CO2 (kt),2007,104309.9
row_4060,Granada,GRD,Emisiones de CO2 (kt),2007,250.8
row_4061,Guatemala,GTM,Emisiones de CO2 (kt),2007,12442.2
row_4062,Guyana,GUY,Emisiones de CO2 (kt),2007,1605.2
row_4063,Ingreso alto,HIC,Emisiones de CO2 (kt),2007,13365230.37
row_4064,Honduras,HND,Emisiones de CO2 (kt),2007,8536.1
row_4065,Paises pobres muy endeudados (PPME),HPC,Emisiones de CO2 (kt),2007,118850.086
row_4066,Croacia,HRV,Emisiones de CO2 (kt),2007,22872
row_4067,Haiti,HTI,Emisiones de CO2 (kt),2007,2045.4
row_4068,Hungria,HUN,Emisiones de CO2 (kt),2007,53850.4
row_4069,Solo BIRF,IBD,Emisiones de CO2 (kt),2007,15401788.09
row_4070,BIRF y la AIF,IBT,Emisiones de CO2 (kt),2007,16058158.21
row_4071,mezcla de la AIF,IDB,Emisiones de CO2 (kt),2007,387040.12
row_4072,Indonesia,IDN,Emisiones de CO2 (kt),2007,379956.6
row_4073,India,IND,Emisiones de CO2 (kt),2007,1336737.1
row_4074,Irlanda,IRL,Emisiones de CO2 (kt),2007,46604.8
row_4075,Iran,IRN,Emisiones de CO2 (kt),2007,514142.8
row_4076,Iraq,IRQ,Emisiones de CO2 (kt),2007,76650.1
row_4077,Islandia,ISL,Emisiones de CO2 (kt),2007,2382.97
row_4078,Israel,ISR,Emisiones de CO2 (kt),2007,66597.9
row_4079,Italia,ITA,Emisiones de CO2 (kt),2007,459371.1
row_4080,Jamaica,JAM,Emisiones de CO2 (kt),2007,12029.5
row_4081,Jordania,JOR,Emisiones de CO2 (kt),2007,21090.3
row_4082,Japon,JPN,Emisiones de CO2 (kt),2007,1227990.8
row_4083,Kazajstan,KAZ,Emisiones de CO2 (kt),2007,198392.4
row_4084,Kenya,KEN,Emisiones de CO2 (kt),2007,9868.9
row_4085,Kirguistan,KGZ,Emisiones de CO2 (kt),2007,6473.1
row_4086,Camboya,KHM,Emisiones de CO2 (kt),2007,3660.73
row_4087,Kiribati,KIR,Emisiones de CO2 (kt),2007,58.2
row_4088,Saint Kitts y Nevis,KNA,Emisiones de CO2 (kt),2007,224.5
row_4089,Corea del Sur,KOR,Emisiones de CO2 (kt),2007,503693.8
row_4090,Kuwait,KWT,Emisiones de CO2 (kt),2007,70599.5
row_4091,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (kt),2007,1218568.18
row_4092,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (kt),2007,1734.3
row_4093,Libano,LBN,Emisiones de CO2 (kt),2007,15039.6
row_4094,Liberia,LBR,Emisiones de CO2 (kt),2007,641.07
row_4095,Libia,LBY,Emisiones de CO2 (kt),2007,49395.5
row_4096,Santa Lucia,LCA,Emisiones de CO2 (kt),2007,440
row_4097,América Latina y el Caribe,LCN,Emisiones de CO2 (kt),2007,1464903.18
row_4098,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Emisiones de CO2 (kt),2007,169147.4047
row_4099,Países de ingreso bajo,LIC,Emisiones de CO2 (kt),2007,197405.3647
row_4100,Liechtenstein,LIE,Emisiones de CO2 (kt),2007,200.793925
row_4101,Sri Lanka,LKA,Emisiones de CO2 (kt),2007,13591.6
row_4102,Países de ingreso mediano bajo,LMC,Emisiones de CO2 (kt),2007,3298000.76
row_4103,Ingreso mediano y bajo,LMY,Emisiones de CO2 (kt),2007,15475011.21
row_4104,Lesotho,LSO,Emisiones de CO2 (kt),2007,1959.3
row_4105,avanzada del dividendo demográfico,LTE,Emisiones de CO2 (kt),2007,11042154.87
row_4106,Lituania,LTU,Emisiones de CO2 (kt),2007,13209.6
row_4107,Luxemburgo,LUX,Emisiones de CO2 (kt),2007,11114.4
row_4108,Letonia,LVA,Emisiones de CO2 (kt),2007,8531.8
row_4109,Marruecos,MAR,Emisiones de CO2 (kt),2007,46341
row_4110,Republica de Moldova,MDA,Emisiones de CO2 (kt),2007,8139.2
row_4111,Madagascar,MDG,Emisiones de CO2 (kt),2007,1723.1
row_4112,Maldivas,MDV,Emisiones de CO2 (kt),2007,810.6
row_4113,Oriente Medio y Norte de África,MEA,Emisiones de CO2 (kt),2007,1863168.6
row_4114,Mexico,MEX,Emisiones de CO2 (kt),2007,457121
row_4115,Islas Marshall,MHL,Emisiones de CO2 (kt),2007,132.2
row_4116, Ingreso mediano,MIC,Emisiones de CO2 (kt),2007,15277605.85
row_4117,Macedonia del Norte,MKD,Emisiones de CO2 (kt),2007,9328.1
row_4118,Mali,MLI,Emisiones de CO2 (kt),2007,1837.4
row_4119,Malta,MLT,Emisiones de CO2 (kt),2007,2715.6
row_4120,Myanmar,MMR,Emisiones de CO2 (kt),2007,10505.5
row_4121,Montenegro,MNE,Emisiones de CO2 (kt),2007,2098.4
row_4122,Mongolia,MNG,Emisiones de CO2 (kt),2007,13021.5
row_4123,Mozambique,MOZ,Emisiones de CO2 (kt),2007,2230.7
row_4124,Mauritania,MRT,Emisiones de CO2 (kt),2007,1716.9
row_4125,Mauricio,MUS,Emisiones de CO2 (kt),2007,3395.2
row_4126,Malawi,MWI,Emisiones de CO2 (kt),2007,927.19
row_4127,Malasia,MYS,Emisiones de CO2 (kt),2007,189464.8
row_4128,América del Norte,NAC,Emisiones de CO2 (kt),2007,6307951.3
row_4129,Namibia,NAM,Emisiones de CO2 (kt),2007,2546.9
row_4130,Nigeria,NER,Emisiones de CO2 (kt),2007,813.516
row_4131,Nigeria,NGA,Emisiones de CO2 (kt),2007,81122.6
row_4132,Nicaragua,NIC,Emisiones de CO2 (kt),2007,4696.3
row_4133,Paises Bajos,NLD,Emisiones de CO2 (kt),2007,164550.6
row_4134,Noruega,NOR,Emisiones de CO2 (kt),2007,37760.1
row_4135,Nepal,NPL,Emisiones de CO2 (kt),2007,2693.6
row_4136,Nauru,NRU,Emisiones de CO2 (kt),2007,41.5
row_4137,Nueva Zelandia,NZL,Emisiones de CO2 (kt),2007,33270.5
row_4138,Miembros OCDE,OED,Emisiones de CO2 (kt),2007,13289682.97
row_4139,Oman,OMN,Emisiones de CO2 (kt),2007,42262.3
row_4140,Otros Estados pequeos,OSS,Emisiones de CO2 (kt),2007,143521.59
row_4141,Pakistan,PAK,Emisiones de CO2 (kt),2007,145813.3
row_4142,Panama,PAN,Emisiones de CO2 (kt),2007,7484.3
row_4143,Peru,PER,Emisiones de CO2 (kt),2007,33808.4
row_4144,Filipinas,PHL,Emisiones de CO2 (kt),2007,73250.5
row_4145,Palau,PLW,Emisiones de CO2 (kt),2007,223.4
row_4146,Papua Nueva Guinea,PNG,Emisiones de CO2 (kt),2007,4737.2
row_4147,Polonia,POL,Emisiones de CO2 (kt),2007,313375.4
row_4148,previa al dividendo demográfico,PRE,Emisiones de CO2 (kt),2007,267241.2447
